"date","Loon","Silver","Carol","North Twin","South Twin","McKusick","Long","Unnamed","Lily","Louise","West Boot","Big Carnelian","Unnamed (Goggins)","Benz","Mann","Bass","Unnamed (Bass)","Pat","Masterman","Wood Pile","Sunnybrook","Round","Plaisted","North School Section","South School Section","Unnamed (Jackson WMA)","Unnamed (Kismet Basin)","Klawitter Pond","Unnamed (Heiforts Pond)"
"2008-10-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-10-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.15,NA,NA,NA,NA,977.01,NA,NA,NA,NA,NA,NA,NA,NA
"2008-11-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-11-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.09,NA,NA,NA,NA,976.81,NA,NA,NA,NA,NA,NA,NA,NA
"2008-11-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.24,NA
"2009-04-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.61,NA,NA,NA,NA,978.2,NA,NA,NA,NA,NA,NA,NA,NA
"2009-04-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.88,NA
"2009-05-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.6,NA,NA
"2009-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.1,NA,NA,NA,NA,977.74,NA,964.91,NA,NA,NA,NA,NA,NA
"2009-07-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-08-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-08-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.42,953.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-08-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-09-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.46,NA,NA,NA,NA,976.65,NA,NA,NA,NA,NA,NA,NA,NA
"2009-10-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-10-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.46,NA,NA,NA,NA,NA,NA,964.25,NA,NA,NA,937.63,946.07,NA
"2009-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.54,NA,NA,NA,NA,NA,NA,964.33,NA,NA,NA,NA,946.09,NA
"2009-10-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.52,NA,NA,NA,NA,976.85,NA,NA,NA,NA,NA,NA,NA,NA
"2009-10-30",NA,NA,NA,NA,NA,NA,NA,977.07,NA,NA,NA,NA,NA,NA,NA,947.58,953.71,NA,NA,NA,NA,958.28,NA,NA,NA,NA,937.88,NA,NA
"2010-04-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.26,NA
"2010-05-30",NA,NA,NA,NA,NA,NA,NA,976.79,NA,NA,NA,NA,NA,NA,NA,946.78,NA,NA,NA,NA,NA,NA,964.08,NA,NA,NA,NA,NA,NA
"2010-06-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.82,NA,NA,NA,NA,978.31,NA,NA,NA,NA,NA,NA,945.27,NA
"2010-07-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.7,NA
"2010-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.34,NA,NA,NA,NA,NA,NA,963.92,NA,NA,NA,NA,945.56,NA
"2010-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.34,952.88,NA,NA,NA,NA,NA,963.92,NA,961.5,NA,NA,NA,NA
"2010-08-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-06",NA,NA,NA,NA,NA,NA,NA,976.35,NA,NA,NA,NA,NA,NA,NA,946.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-20",NA,NA,NA,NA,NA,NA,NA,976.31,NA,NA,NA,NA,NA,NA,NA,946.18,NA,NA,NA,NA,977.47,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-24",NA,NA,NA,NA,NA,NA,NA,976.66,NA,NA,NA,NA,NA,NA,NA,946.48,NA,NA,NA,NA,NA,NA,964.06,NA,NA,NA,NA,946.36,NA
"2010-10-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-10-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.26,NA,NA,NA,NA,NA,NA,963.84,NA,NA,NA,NA,NA,NA
"2010-10-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.24,NA,NA,NA,NA,NA,NA,963.86,NA,NA,NA,NA,NA,NA
"2011-04-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.62,NA,NA,NA,NA,NA,NA,NA,NA,961.53,NA,NA,NA,NA
"2011-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.9,NA,NA,NA,NA,NA,NA,964.69,NA,NA,NA,NA,NA,NA
"2011-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,NA,NA,NA,NA,NA,NA,964.7,NA,NA,NA,NA,NA,NA
"2011-06-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.28,954.1,NA,NA,NA,NA,NA,964.89,NA,NA,NA,NA,947.12,NA
"2011-06-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-06-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.2,NA,NA,NA,NA,NA,NA,964.86,NA,NA,NA,NA,NA,NA
"2011-06-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.56,954.4,938.88,NA,NA,NA,NA,NA,NA,961.89,890.41,NA,947.71,NA
"2011-07-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.56,NA,NA,NA,NA,NA,NA,965.07,NA,NA,NA,NA,NA,NA
"2011-07-16",NA,NA,NA,NA,NA,NA,NA,978.09,NA,NA,NA,NA,NA,NA,NA,947.68,NA,NA,NA,NA,NA,NA,NA,NA,961.83,NA,NA,NA,NA
"2012-04-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.29,NA
"2012-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-04-10",NA,NA,NA,NA,NA,NA,NA,977.59,NA,NA,NA,NA,NA,NA,NA,947.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-04-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.41,NA,NA,NA,NA,978.87,NA,964.99,NA,NA,NA,NA,948.25,NA
"2012-05-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.57,NA,NA,NA,NA,978.47,NA,NA,NA,NA,NA,NA,NA,NA
"2012-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-05-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.87,NA,NA,NA,NA,978.87,NA,965.54,NA,NA,NA,NA,948.69,NA
"2012-06-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.83,NA,NA,NA,NA,NA,NA,965.45,NA,NA,NA,NA,NA,NA
"2012-06-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.77,NA,NA,NA,NA,978.47,NA,NA,NA,NA,NA,NA,NA,NA
"2012-07-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-07-21",NA,NA,NA,NA,NA,NA,NA,977.87,NA,NA,NA,NA,NA,NA,NA,947.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-08-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.71,NA,NA,NA,NA,NA,NA,964.99,NA,NA,NA,NA,948.08,NA
"2012-08-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-08-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.63,NA,NA,NA,NA,NA,NA,964.89,NA,NA,NA,NA,NA,NA
"2012-08-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-08-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.53,NA,NA,NA,NA,NA,NA,964.81,NA,NA,NA,NA,947.81,NA
"2012-09-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.17,NA,NA,NA,NA,NA,NA,NA,NA,960.42,NA,NA,NA,NA
"2012-09-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-10-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.89,NA,NA,NA,NA,976.87,NA,NA,NA,NA,NA,NA,NA,NA
"2012-10-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012-10-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-05-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-05-24",NA,NA,NA,NA,NA,NA,960.71,NA,NA,NA,NA,NA,NA,NA,NA,947.81,NA,NA,NA,NA,NA,NA,965.3,NA,961.02,NA,NA,947.67,NA
"2013-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.64,NA,NA,NA
"2013-06-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.01,NA,NA,NA,NA,978.9,NA,NA,NA,NA,NA,NA,NA,NA
"2013-06-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.57,NA,NA,NA,NA,NA,NA,NA,NA,961.5,NA,NA,948.99,NA
"2013-06-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.59,955.6,939.4,NA,NA,NA,NA,NA,NA,NA,NA,940.32,NA,NA
"2013-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-07-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-08-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-08-08",NA,NA,NA,NA,NA,NA,NA,927.35,NA,NA,NA,NA,NA,NA,NA,948.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.78,NA
"2013-09-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.93,954.8,NA,952.81,961.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,948.43,955.38,NA,NA,NA,NA,NA,NA,NA,961.17,NA,NA,NA,NA
"2014-08-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.46,958.17,NA,954.65,964.07,979.26,NA,NA,NA,NA,NA,NA,NA,NA
"2014-09-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.36,958.06,NA,954.45,963.89,978.91,NA,NA,NA,NA,889.34,NA,NA,NA
"2014-10-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.26,NA,NA,NA,NA,NA,NA,NA,NA,961.69,889.42,941.84,NA,NA
"2015-08-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.13,956.56,NA,953.9,963.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-08-18",NA,NA,NA,NA,NA,NA,NA,928.25,NA,NA,NA,NA,NA,NA,NA,948.93,957.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-10-24",NA,NA,NA,NA,NA,NA,NA,978.715,NA,NA,NA,NA,NA,NA,NA,948.49,958.28,NA,954.94,NA,NA,NA,NA,NA,963.75,889.58,941.99,NA,NA
"2017-04-25",NA,NA,NA,NA,NA,NA,NA,976.65,NA,NA,NA,NA,NA,NA,NA,950.39,958.73,941.45,954.97,964.81,NA,NA,NA,966.41,NA,NA,NA,NA,883.75
"2017-09-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950.71,958.69,941.47,954.67,965.27,NA,NA,NA,NA,NA,NA,942.53,NA,NA
"2018-10-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019-07-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,952.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-01-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.6,NA,954.61,966.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-07-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.46,NA,NA,NA,977.42,NA,965.2,NA,NA,NA,NA,NA,NA
"2008-09-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955.11,939.59,NA,NA,NA,NA,965.72,NA,NA,NA,NA,NA,NA
"2018-10-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958.31,NA,955.11,965.31,979.25,NA,NA,NA,NA,NA,942.81,NA,NA
"1997-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997-09-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-04-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.19,NA,NA,NA,NA,NA,NA,971.33,NA,NA,NA,NA
"1998-07-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-08-16",NA,NA,NA,NA,NA,NA,NA,982.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-09-06",NA,NA,NA,NA,NA,NA,NA,982.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2006-10-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.43,953.77,NA,977.92,NA,NA,NA,966.7,NA,NA,NA,NA
"2007-04-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.37,NA,NA,NA,NA,966.25,NA,NA,NA,NA,NA,NA
"2007-05-24",NA,NA,NA,NA,NA,NA,NA,969.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.13,NA,NA,NA,NA,965.99,NA,NA,NA,NA,NA,NA
"2007-06-22",NA,NA,NA,NA,NA,NA,NA,969.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-09-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-10-10",NA,NA,NA,NA,NA,NA,NA,968.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-05-28",NA,NA,NA,NA,NA,NA,NA,979.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009-09-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.13,NA,962.66,NA,NA,NA,NA,NA,NA,NA,945.96,NA
"2010-06-23",NA,NA,NA,NA,NA,NA,NA,976.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-09-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.4,951.16,961.72,NA,NA,NA,NA,NA,889.2,938.51,NA,NA
"2011-07-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.85,NA,NA,NA,NA,NA,NA,NA,NA,939.72,NA,NA
"2012-06-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.89,NA,NA,NA,NA,NA,NA,NA,NA,938.06,948.41,NA
"2014-04-30",NA,NA,NA,NA,NA,NA,NA,971.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.19,NA,NA,NA,NA,NA,NA,NA,NA,939.61,NA,NA
"2015-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.14,954.02,963.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-09-29",NA,NA,NA,NA,NA,NA,NA,952.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,940.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000-04-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.76,966.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2003-06-13",NA,NA,NA,NA,NA,NA,NA,953.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.72,968.87,NA,NA,NA,NA,NA,889.61,NA,NA,NA
"2004-04-23",NA,NA,NA,NA,NA,NA,NA,950.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.88,967.21,NA,NA,NA,NA,969.46,NA,NA,NA,NA
"2004-05-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.76,967.05,NA,NA,969.11,NA,969.3,NA,NA,NA,NA
"2006-10-25",NA,NA,NA,NA,NA,NA,NA,926.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007-06-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-08-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.59,964.29,977.86,NA,NA,NA,NA,NA,NA,NA,NA
"2008-10-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,953.25,963.87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955.01,964.44,980.56,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.88,964.33,980.18,NA,NA,NA,962.07,889.42,NA,NA,NA
"2016-10-12",NA,NA,NA,NA,NA,NA,NA,981.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018-08-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.71,965.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1998-05-24",NA,NA,NA,NA,NA,NA,NA,983.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999-06-04",NA,NA,NA,NA,NA,NA,NA,982.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.64,NA,NA,NA,NA
"1999-07-25",NA,NA,NA,NA,NA,NA,NA,982.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999-09-16",NA,NA,NA,NA,NA,NA,NA,982.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1999-10-23",NA,NA,NA,NA,NA,NA,NA,981.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971.67,NA,NA,NA,NA,NA,NA
"2000-03-28",NA,NA,NA,NA,NA,NA,NA,981.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2000-04-30",NA,NA,NA,NA,NA,NA,NA,981.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.28,943.04,NA,NA
